Zip Code,Official USPS city name,Official USPS State Code,Lat,Lang
99371,Washtucna,WA,46.80678,-118.31679
91934,Jacumba,CA,32.65855,-116.17246
96009,Bieber,CA,41.06347,-121.04102
96015,Canby,CA,41.50377,-120.91725
98555,Lilliwaup,WA,47.53579,-123.06229
96054,Lookout,CA,41.26648,-121.10043
97102,Arch Cape,OR,45.79203,-123.95464
97906,Harper,OR,43.52609,-117.77349
98381,Sekiu,WA,48.27373,-124.47476
95920,Butte City,CA,39.46072,-121.93702
98647,Skamokawa,WA,46.31842,-123.43538
93244,Lemon Cove,CA,36.46691,-119.01558
91759,Mt Baldy,CA,34.25405,-117.69148
98821,Dryden,WA,47.55177,-120.55942
97414,Broadbent,OR,42.96512,-124.17391
98590,Tokeland,WA,46.71866,-124.00252
95571,Weott,CA,40.32248,-123.92055
99135,Hartline,WA,47.66121,-119.09739
96135,Vinton,CA,39.80868,-120.20566
95837,Sacramento,CA,38.70046,-121.5915
99149,Malden,WA,47.21719,-117.46406
95435,Finley,CA,39.00716,-122.86947
97873,Seneca,OR,44.13206,-119.00288
93549,Olancha,CA,36.19817,-117.94901
99335,Kahlotus,WA,46.65368,-118.47453
97134,Oceanside,OR,45.45734,-123.96575
95736,Weimar,CA,39.03885,-120.97747
94940,Marshall,CA,38.17042,-122.87275
98527,Bay Center,WA,46.58626,-123.89747
92134,San Diego,CA,32.72425,-117.14671
96076,Platina,CA,40.38277,-122.92755
97839,Lexington,OR,45.59138,-119.59274
97877,Sumpter,OR,44.79261,-118.33936
97125,Manning,OR,45.66742,-123.21216
96037,Greenview,CA,41.54799,-122.93506
96034,Gazelle,CA,41.43185,-122.61543
98571,Pacific Beach,WA,47.19446,-124.17242
96086,Seiad Valley,CA,41.87458,-123.22039
95312,Cressey,CA,37.42103,-120.65308
95925,Challenge,CA,39.4689,-121.17952
96106,Clio,CA,39.73671,-120.54374
95568,Somes Bar,CA,41.45328,-123.46342
99124,Elmer City,WA,47.9999,-118.95282
98621,Grays River,WA,46.37784,-123.54961
97029,Grass Valley,OR,45.28737,-120.80847
95637,Guinda,CA,38.83411,-122.23689
97835,Helix,OR,45.91,-118.78663
98628,Klickitat,WA,45.85926,-121.09064
95511,Alderpoint,CA,40.17126,-123.63025
95935,Dobbins,CA,39.37755,-121.19117
97490,Walton,OR,44.00425,-123.61199
93207,California Hot Springs,CA,35.88985,-118.63056
94929,Dillon Beach,CA,38.25237,-122.96279
97473,Scottsburg,OR,43.67797,-123.87375
97904,Drewsey,OR,43.88224,-118.51065
95537,Fields Landing,CA,40.72646,-124.21754
95606,Brooks,CA,38.75605,-122.19543
97825,Dayville,OR,44.38529,-119.5166
93627,Helm,CA,36.50905,-120.08755
95978,Stirling City,CA,39.87564,-121.53629
93541,Lee Vining,CA,37.98192,-119.11567
99322,Bickleton,WA,45.94405,-120.18078
97634,Midland,OR,42.12827,-121.81491
98940,Ronald,WA,47.40476,-121.07325
93669,Wishon,CA,37.28276,-119.54215
90743,Surfside,CA,33.72709,-118.08284
98860,Wilson Creek,WA,47.46881,-119.16396
92378,Rimforest,CA,34.2261,-117.22605
98288,Skykomish,WA,47.666,-121.27535
95728,Soda Springs,CA,39.317,-120.42589
99018,Latah,WA,47.28979,-117.15487
95450,Jenner,CA,38.49431,-123.16909
92239,Desert Center,CA,33.76482,-115.47023
94971,Tomales,CA,38.24177,-122.91434
93260,Posey,CA,35.81723,-118.66912
95427,Comptche,CA,39.24419,-123.56352
97864,Monument,OR,44.84588,-119.44529
96112,Fort Bidwell,CA,41.86019,-120.10601
93641,Miramonte,CA,36.69905,-119.03191
92341,Green Valley Lake,CA,34.23479,-117.06587
97730,Camp Sherman,OR,44.50237,-121.64715
97343,Eddyville,OR,44.55856,-123.7434
97721,Princeton,OR,42.9041,-118.58289
95318,El Portal,CA,37.64516,-119.79939
99121,Danville,WA,48.94794,-118.46514
92385,Skyforest,CA,34.21473,-117.19233
97840,Oxbow,OR,44.90644,-116.9271
98224,Baring,WA,47.66382,-121.51302
97350,Idanha,OR,44.64076,-121.91593
98526,Amanda Park,WA,47.46144,-123.97576
98811,Ardenvoir,WA,47.71386,-120.37618
98832,Marlin,WA,47.37195,-119.01776
96068,Nubieber,CA,41.11529,-121.20869
93251,McKittrick,CA,35.36171,-119.69355
98834,Methow,WA,48.11708,-120.08911
96011,Big Bend,CA,41.05006,-121.98342
93605,Big Creek,CA,37.20312,-119.24942
95526,Bridgeville,CA,40.4567,-123.69082
97373,Saint Benedict,OR,45.05708,-122.77175
95443,Glenhaven,CA,39.04946,-122.73954
97028,Government Camp,OR,45.28232,-121.75272
97848,Kimberly,OR,44.67557,-119.56605
97369,Otter Rock,OR,44.76165,-124.05169
98602,Appleton,WA,45.86716,-121.26554
98819,Conconully,WA,48.61684,-119.81462
95697,Yolo,CA,38.73244,-121.81016
94569,Port Costa,CA,38.03508,-122.19244
95488,Westport,CA,39.69135,-123.7579
97484,Tiller,OR,42.94002,-122.8502
98164,Seattle,WA,47.60596,-122.33203
98817,Chelan Falls,WA,47.79153,-119.99527
97620,Adel,OR,42.20628,-119.78389
99131,Gifford,WA,48.27909,-118.12317
95717,Gold Run,CA,39.14458,-120.85264
93603,Badger,CA,36.62048,-118.95871
98859,Wauconda,WA,48.80241,-118.91408
97357,Logsden,OR,44.73947,-123.80475
97050,Rufus,OR,45.68281,-120.77134
98582,Salkum,WA,46.5215,-122.62382
96116,Likely,CA,41.26319,-120.42208
95494,Yorkville,CA,38.88969,-123.33784
94074,San Gregorio,CA,37.32588,-122.34979
97635,New Pine Creek,OR,41.93715,-120.29869
92389,Tecopa,CA,35.90217,-116.15425
99356,Roosevelt,WA,45.82125,-120.31507
95224,Avery,CA,38.22528,-120.32711
96029,Flournoy,CA,39.94207,-122.47811
92060,Palomar Mountain,CA,33.34078,-116.8486
93524,Edwards,CA,34.93199,-117.90714
98255,Hamilton,WA,48.52207,-121.98931
98614,Chinook,WA,46.29717,-123.90149
96074,Paskenta,CA,39.86746,-122.59372
95431,Eldridge,CA,38.34831,-122.51701
95232,Glencoe,CA,38.35534,-120.59406
98286,Shaw Island,WA,48.57262,-122.95712
91046,Verdugo City,CA,34.21145,-118.24104
95936,Downieville,CA,39.60728,-120.79215
95335,Long Barn,CA,38.10945,-120.09668
95601,Amador City,CA,38.42592,-120.82501
97859,Meacham,OR,45.52907,-118.42136
99176,Thornton,WA,47.08093,-117.42387
97621,Beatty,OR,42.47655,-121.28228
98583,Satsop,WA,47.00116,-123.48746
95698,Zamora,CA,38.81752,-121.91213
93645,O'Neals,CA,37.17103,-119.64134
94128,San Francisco,CA,37.62216,-122.38478
95934,Crescent Mills,CA,40.07192,-120.92855
97329,Cascadia,OR,44.41125,-122.38453
93043,Port Hueneme Cbc Base,CA,34.17084,-119.20239
93276,Tupman,CA,35.29937,-119.35868
93429,Casmalia,CA,34.86537,-120.53652
99359,Starbuck,WA,46.52731,-118.11115
95514,Blocksburg,CA,40.29127,-123.65249
96017,Castella,CA,41.11961,-122.27029
98575,Quinault,WA,47.41778,-123.79553
98833,Mazama,WA,48.68821,-120.61132
95595,Zenia,CA,40.11671,-123.42455
95463,Navarro,CA,39.18677,-123.55835
93621,Dunlap,CA,36.81464,-119.1721
99329,Dixie,WA,46.15636,-118.14531
96014,Callahan,CA,41.33895,-122.77793
97604,Crater Lake,OR,42.94659,-122.17721
99345,Paterson,WA,45.95266,-119.68965
90822,Long Beach,CA,33.77844,-118.11863
96031,Forks Of Salmon,CA,41.18353,-123.18184
91948,Mount Laguna,CA,32.86941,-116.45317
97884,Unity,OR,44.45644,-118.21822
98921,Buena,WA,46.43107,-120.31878
97637,Plush,OR,42.52584,-119.91401
97640,Summer Lake,OR,42.89029,-120.67172
99017,Lamont,WA,47.18881,-117.8756
90071,Los Angeles,CA,34.05278,-118.25482
96133,Topaz,CA,38.63289,-119.50411
96125,Sierra City,CA,39.5957,-120.62775
96110,Eagleville,CA,41.29329,-120.09354
93554,Randsburg,CA,35.41481,-117.76603
96040,Hat Creek,CA,40.77872,-121.42273
99147,Lincoln,WA,47.8395,-118.44258
94950,Olema,CA,38.02486,-122.75993
95910,Alleghany,CA,39.47444,-120.82258
97732,Crane,OR,43.39673,-118.45323
96010,Big Bar,CA,40.91942,-123.24622
93226,Glennville,CA,35.73667,-118.72873
92259,Ocotillo,CA,32.7377,-115.93223
93528,Johannesburg,CA,35.37158,-117.64335
93042,Point Mugu Nawc,CA,33.2479,-119.5067
95545,Honeydew,CA,40.28037,-124.06367
97842,Imnaha,OR,45.46752,-116.74865
97144,Timber,OR,45.74048,-123.30958
95429,Dos Rios,CA,39.72746,-123.29603
98560,Matlock,WA,47.30752,-123.41887
96115,Lake City,CA,41.69864,-120.14951
93592,Trona,CA,35.93029,-117.26725
96046,Hyampom,CA,40.59968,-123.42904
97710,Fields,OR,42.18621,-118.47568
93623,Fish Camp,CA,37.49377,-119.64269
98616,Cougar,WA,46.197,-122.14157
99160,Orient,WA,48.83875,-118.3063
92266,Palo Verde,CA,33.34535,-114.92183
95248,Rail Road Flat,CA,38.32399,-120.46138
93208,Camp Nelson,CA,36.05663,-118.56848
99152,Metaline,WA,48.84959,-117.39626
94576,Deer Park,CA,38.54929,-122.4764
97736,Frenchglen,OR,42.71476,-119.0058
95715,Emigrant Gap,CA,39.26433,-120.67621
94516,Canyon,CA,37.83387,-122.16498
95720,Kyburz,CA,38.76708,-120.2265
99151,Marcus,WA,48.66449,-118.06362
98330,Elbe,WA,46.77244,-122.16879
95140,Mount Hamilton,CA,37.3897,-121.61968
93522,Darwin,CA,36.29483,-117.59573
92332,Essex,CA,34.91269,-115.34169
97909,Jamieson,OR,44.24647,-117.41897
97735,Fort Rock,OR,43.41066,-120.92595
95550,Korbel,CA,40.77331,-123.81846
98939,Parker,WA,46.49687,-120.46581
96049,Redding,CA,41.76839,-123.32588
97342,Detroit,OR,44.73974,-121.88891
97758,Riley,OR,43.38843,-119.88021
98364,Port Gamble,WA,47.84697,-122.58839
97712,Brothers,OR,43.78281,-120.45307
95604,Auburn,CA,39.24336,-120.07154
95013,Coyote,CA,37.21535,-121.74153
96126,Sierraville,CA,39.52992,-120.45679
97905,Durkee,OR,44.57379,-117.45952
98222,Blakely Island,WA,48.56085,-122.80263
98263,Lyman,WA,48.52196,-122.06694
96111,Floriston,CA,39.47476,-120.04144
93628,Hume,CA,36.79197,-118.92513
95646,Kirkwood,CA,38.69154,-120.06181
96108,Davis Creek,CA,41.77515,-120.44572
95325,Hornitos,CA,37.48497,-120.24151
97751,Paulina,OR,44.13755,-119.87398
98536,Copalis Crossing,WA,47.20063,-124.09948
95625,Elmira,CA,38.35811,-121.91151
98235,Clearlake,WA,48.46475,-122.23332
97920,Westfall,OR,44.07265,-117.84644
99039,Waverly,WA,47.34466,-117.2656
95930,Clipper Mills,CA,39.5519,-121.19346
93287,Woody,CA,35.72929,-118.93141
95559,Phillipsville,CA,40.1859,-123.74824
97911,Juntura,OR,43.75425,-118.05702
97494,Wilbur,OR,43.3304,-123.3281
95974,Richvale,CA,39.48023,-121.83853
93220,Edison,CA,35.3969,-118.75688
97722,Diamond,OR,42.95081,-118.69496
98544,Galvin,WA,46.7389,-123.02662
97817,Bates,OR,44.71373,-118.64708
97837,Hereford,OR,44.51811,-118.03637
96119,Madeline,CA,41.02327,-120.52529
98950,Vantage,WA,46.89747,-119.99058
99174,Steptoe,WA,47.01064,-117.3588
95986,Washington,CA,39.34258,-120.77087
95679,Rumsey,CA,38.88594,-122.3272
96085,Scott Bar,CA,41.75231,-123.05265
93262,Sequoia National Park,CA,36.6008,-118.71097
95486,Villa Grande,CA,38.47411,-123.02405
95587,Piercy,CA,39.96325,-123.77574
97903,Brogan,OR,44.24869,-117.62058
96132,Termo,CA,40.89059,-120.37772
97033,Kent,OR,45.23361,-120.5876
98195,Seattle,WA,47.64925,-122.30919
98297,Waldron,WA,48.7005,-123.02834
97406,Agness,OR,42.62136,-124.014
98562,Moclips,WA,47.23855,-124.20362
97626,Fort Klamath,OR,42.66858,-122.02784
96136,Wendel,CA,40.30836,-120.11896
99333,Hooper,WA,46.69266,-118.15021
98670,Wahkiacus,WA,45.85885,-121.14091
95981,Strawberry Valley,CA,39.63608,-121.03597
97908,Ironside,OR,44.30925,-117.93944
99105,Benge,WA,46.9034,-118.10477
94573,Rutherford,CA,38.4556,-122.4261
99034,Tumtum,WA,47.88562,-117.74864
97711,Ashwood,OR,44.72285,-120.63173
99154,Mohler,WA,47.38973,-118.36596
96071,Old Station,CA,40.66364,-121.45879
95923,Canyon Dam,CA,40.15792,-121.1155
93558,Red Mountain,CA,35.34799,-117.62145
95944,Goodyears Bar,CA,39.49932,-120.93149
94972,Valley Ford,CA,38.28951,-122.95895
96123,Ravendale,CA,40.81018,-120.29682
99146,Laurier,WA,48.9576,-118.29754
98641,Oysterville,WA,46.54638,-124.02992
92304,Amboy,CA,34.54146,-115.64452
95724,Norden,CA,39.31171,-120.32804
93634,Lakeshore,CA,37.2076,-118.94222
91608,Universal City,CA,34.13826,-118.35285
95699,Drytown,CA,38.4354,-120.85948
96061,Mill Creek,CA,40.33076,-121.48649
98353,Manchester,WA,47.53885,-122.49294
99144,Lamona,WA,47.3777,-118.50423
99136,Hay,WA,46.67473,-117.95542
92384,Shoshone,CA,36.0125,-116.17791
97819,Bridgeport,OR,44.48542,-117.76037
94512,Birds Landing,CA,38.13282,-121.83822
98852,Stehekin,WA,48.25281,-120.55118
98853,Stratford,WA,47.46201,-119.26036
95735,Twin Bridges,CA,38.82061,-120.15228
93530,Keeler,CA,36.48085,-117.86892
95680,Ryde,CA,38.23978,-121.58454
97057,Shaniko,OR,45.00276,-120.7499
95430,Duncans Mills,CA,38.46138,-123.04717
92267,Parker Dam,CA,34.27582,-114.19065
92364,Nipton,CA,35.34055,-115.42615
95375,Strawberry,CA,38.18664,-120.02612
99020,Marshall,WA,47.56242,-117.49663
98174,Seattle,WA,47.60457,-122.33536
98559,Malone,WA,46.95859,-123.32725
98158,Seattle,WA,47.45015,-122.30798
98238,Conway,WA,48.33523,-122.34459
98154,Seattle,WA,47.60641,-122.33372
99164,Pullman,WA,46.73104,-117.1522
98430,Camp Murray,WA,47.11732,-122.56915
91371,Woodland Hills,CA,34.18459,-118.57636
93633,Kings Canyon National Pk,CA,36.79306,-118.72273
90506,Torrance,CA,33.88491,-118.33033
90095,Los Angeles,CA,34.07119,-118.44335
91980,Tecate,CA,32.58882,-116.61917
90079,Los Angeles,CA,34.04059,-118.2554
93410,San Luis Obispo,CA,35.30126,-120.66088
90747,Carson,CA,33.86298,-118.25131
92222,Bard,CA,32.78577,-114.54552
93519,Cantil,CA,35.29748,-117.92937
90090,Dodgertown,CA,34.07282,-118.24099
95721,Echo Lake,CA,38.83448,-120.08184
90831,Long Beach,CA,33.76829,-118.2017
92132,San Diego,CA,32.71368,-117.17201
95364,Pinecrest,CA,38.21142,-119.81338
95915,Belden,CA,39.97548,-121.20866
93943,Monterey,CA,36.59706,-121.87413
92280,Vidal,CA,34.12557,-114.77794
93064,Brandeis,CA,34.24755,-118.70095
94850,Richmond,CA,37.90243,-122.31961
96155,South Lake Tahoe,CA,38.75192,-120.0917
95305,Big Oak Flat,CA,37.80468,-120.27189
95234,Holt,CA,37.92544,-121.52776
92338,Ludlow,CA,34.78262,-116.19042
95226,Campo Seco,CA,38.22864,-120.85805
97752,Post,OR,44.13734,-120.29783
97208,Portland,OR,45.52866,-122.67898
97384,Mehama,OR,44.791,-122.61888
